type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MCAR_15,Ailerons_regression_goal.csv,MAE,R2,1.8256243688141913
MCAR_15,Ailerons_regression_goal.csv,R2,R2,1.7911922896724017
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.791759542154473
MCAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,5.545014448096833
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7937696857452865
MCAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.85920104214776
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917729561777949
MCAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,10.10127519326713
MCAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,5.292089730079645
MCAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8520476445390108
MCAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.79357964961136
MCAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,2.259239739234803
MCAR_30,Ailerons_regression_goal.csv,RMSE,R2,6.047732012514528
MCAR_30,Ailerons_regression_goal.csv,MAE,R2,2.0210484786739076
MCAR_30,Ailerons_regression_goal.csv,R2,R2,1.5409995866443333
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094420175653563
MCAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.4995204632635235
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.682336454166121
MCAR_30,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.6947277251022532
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6101612777364913
MCAR_30,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,40.25729974833581
MCAR_30,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.5933413202298858
MCAR_30,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,2.0210773933086994
MCAR_30,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.695034502648745
MCAR_30,Ailerons_regression_goal.csv,mean_ratio,R2,5.618481994562319
MCAR_50,Ailerons_regression_goal.csv,RMSE,R2,2.356780000446064
MCAR_50,Ailerons_regression_goal.csv,MAE,R2,1.69140864514356
MCAR_50,Ailerons_regression_goal.csv,R2,R2,1.6019274098404628
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094387642976888
MCAR_50,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.6094380407670696
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6427664523288388
MCAR_50,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.662623009475854
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.6096477910868785
MCAR_50,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,30.79066147559293
MCAR_50,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.6286082140700338
MCAR_50,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.7023668944957804
MCAR_50,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.6453784316954478
MCAR_50,Ailerons_regression_goal.csv,mean_ratio,R2,4.80705063442829
MNAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.9203627225225683
MNAR_5,Ailerons_regression_goal.csv,MAE,R2,1.8041244080038707
MNAR_5,Ailerons_regression_goal.csv,R2,R2,1.7917232613239304
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917594957332745
MNAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7918920951783648
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7921190992679397
MNAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.8677158941099323
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917640050114962
MNAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,5.186382490036532
MNAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,4.392298670717597
MNAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.840180252235022
MNAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7921160287185138
MNAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.8952138904077893
MNAR_15,Ailerons_regression_goal.csv,RMSE,R2,4.842329327898393
MNAR_15,Ailerons_regression_goal.csv,MAE,R2,1.8672693930235398
MNAR_15,Ailerons_regression_goal.csv,R2,R2,1.7915674424714716
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.791759651153447
MNAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7917594692280547
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7943416246299413
MNAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.851900836804894
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917868566148023
MNAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,11.733063108455392
MNAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,1.8229269615271815
MNAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8242484215585342
