type_propusk,method_zapolnenia,name_dataset,RMSE,MAE,R2,KL_divergence_median,KL_divergence_max,KS_statistic_median,KS_statistic_max,Wasserstein_2_median,Wasserstein_2_max,kl_w_vs_w_hat,ks_w_vs_w_hat,wasserstein_2_w_vs_w_hat,mean_ratio,model_R2,model_F1
MCAR_50,MICE,fri_c3_1000_25_binclass_binaryClass.csv,0.7589765143842453,0.4280672135769231,0.410589855184812,0.2782148722791792,0.3336687657724914,0.097,0.122,0.2176174330390462,0.2522256781459771,8.351859212411732,0.802,0.0895773697153144,1.9655018846043668,,0.7195871328555539
MCAR_50,NUL_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.6937764772247227,0.4132499782307692,0.5075069870978879,0.2213544831787065,0.6868254875443087,0.255,0.316,0.4985428977002463,0.517256556542024,19.499020798582418,0.994,0.202139918794624,3.13522654010643,,0.6032042385256784
MCAR_50,missForest,fri_c3_1000_25_binclass_binaryClass.csv,0.6947753229163451,0.4137296240470153,0.506087859590151,0.2201831026551443,0.6878228441698098,0.259,0.314,0.4995539533639307,0.5184150128862763,19.497681939378538,0.994,0.2034332913407805,3.148509030040475,,0.6047184951010391
MNAR_5,KNN15,fri_c3_1000_25_binclass_binaryClass.csv,0.2590193537937352,0.0509453713278138,0.9313523992855772,0.032784258979405,0.0898369172832939,0.024,0.029,0.0523171991648583,0.0598934469433084,0.2346285434615347,0.088,0.0041062008228023,1.0508847665534835,,0.6595479897840425
MNAR_5,MEAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.2708576152951796,0.0549395891116599,0.924934041772152,0.0331925156137922,0.1923955304455964,0.0265,0.031,0.0638371489485315,0.0801199029815128,0.3334114748390736,0.1,0.0054266346105913,1.069361751619189,,0.6638435079456575
MNAR_5,MEDIAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.2727749362759531,0.0549633598846153,0.9238675409122356,0.0330765496848228,0.2156130334106595,0.026,0.031,0.0641291729374179,0.0813814766313747,0.2453038978777023,0.108,0.0056289390796935,1.0721614752325677,,0.6649162725168916
MNAR_5,MICE,fri_c3_1000_25_binclass_binaryClass.csv,0.2670309565487519,0.0485506972307692,0.9270401126529804,0.034808573455811,0.0527113933508845,0.018,0.025,0.0389291227831501,0.0472354330285221,0.2621375153938688,0.048,0.0023349156798921,1.025998407645336,,0.6762216228929727
MNAR_5,NUL_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.2705075431112629,0.0549007159999999,0.9251279556258956,0.0331482442563551,0.1908861102624603,0.0265,0.031,0.0637864383288747,0.0799535799193444,0.3345791484672985,0.096,0.0053786477449767,1.068885394139791,,0.6638435079456575
MNAR_5,missForest,fri_c3_1000_25_binclass_binaryClass.csv,0.2708576153160528,0.0549395891109776,0.9249340417605824,0.0331925156125129,0.192395530977927,0.0265,0.031,0.0638371489623232,0.080119902977379,0.3334114748390736,0.1,0.0054266346136779,1.069361751637136,,0.6638435079456575
MNAR_15,KNN15,fri_c3_1000_25_binclass_binaryClass.csv,0.4531843326988304,0.1554730000671981,0.789859042772689,0.1044268873644021,0.2658921058246739,0.068,0.081,0.1560872931985861,0.1704919424532864,2.132044155539205,0.544,0.0443089174549213,1.489185866635671,,0.650272042869776
MNAR_15,MEAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.4688927748913078,0.1650845392107692,0.7750385962068624,0.1041162881323348,0.5155631847949628,0.0765,0.085,0.1892794666580755,0.2353468234914802,2.191640414589611,0.592,0.0535031157645477,1.5854624398700403,,0.6424852287410315
MNAR_15,MEDIAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.4714900281082054,0.1650264093846154,0.7725395176785512,0.1033454554705577,0.5698473668246964,0.076,0.085,0.1892297806307989,0.2346619189806315,3.9448238953920143,0.594,0.0544482214394084,1.595701665921724,,0.6435701815541626
MNAR_15,MICE,fri_c3_1000_25_binclass_binaryClass.csv,0.4659927967815042,0.149060418076923,0.7778126450835012,0.115153989813942,0.1474080691819327,0.0515,0.066,0.1151667339193751,0.1311563125602119,0.826627347747181,0.352,0.0249377453733136,1.284178210175254,,0.6608407231174233
MNAR_15,NUL_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.4680339879151457,0.1649886027307692,0.7758618846629268,0.1043923326564337,0.500301587112477,0.0765,0.085,0.1887120956802417,0.2352720179112339,2.182251780410193,0.588,0.0530495614941948,1.5805703449138897,,0.6409299587637781
MNAR_15,missForest,fri_c3_1000_25_binclass_binaryClass.csv,0.4688927748650709,0.1650845392072669,0.7750385962320379,0.1041162881859391,0.515563185824534,0.0765,0.085,0.1892794666603849,0.2353468234796255,2.191640414589611,0.592,0.0535031157389168,1.585462439621442,,0.6424852287410315
MNAR_30,MEAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.6531058039659239,0.3244638415781318,0.5635565116740091,0.1963031779949645,0.9456880983288666,0.1555,0.178,0.3744123302422121,0.4268936437520827,19.00023428212637,0.976,0.1683389419928164,2.781755098998588,,0.6540607966312976
MNAR_30,MEDIAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.6554611916720838,0.3242007286923076,0.5604028195160506,0.1950242880355345,1.003980390580247,0.1555,0.173,0.374856466539464,0.4223623500780118,18.929743915615784,0.976,0.1696757667008993,2.7957180047651864,,0.6557223105160715
MNAR_30,MICE,fri_c3_1000_25_binclass_binaryClass.csv,0.6577274298908324,0.3002580075384615,0.5573577753072665,0.2193654517857819,0.3950037933881727,0.0995,0.122,0.2312033663337477,0.2580575470888364,12.523670961951614,0.854,0.0981450312269406,2.053183619997669,,0.6910522965704564
MNAR_30,NUL_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.6516114974701197,0.3243959252307692,0.5655513928745274,0.1965470284108316,0.9123461101107072,0.1555,0.179,0.3739429590179592,0.4298469757201311,18.99359196728325,0.976,0.1669084068616936,2.767030090794449,,0.6514774871911705
MNAR_30,missForest,fri_c3_1000_25_binclass_binaryClass.csv,0.6531058039837565,0.3244638415917,0.5635565116501755,0.1963031780447223,0.945688098818682,0.1555,0.178,0.3744123303361707,0.4268936437104931,19.00023428212637,0.976,0.1683389419966436,2.7817550990134032,,0.6540607966312976
MNAR_50,MEAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.8194247926537617,0.5222969468316923,0.3129645736831683,0.2924107740031727,1.0558340957053085,0.256,0.28,0.6072101341224263,0.6980619530243346,0.5178502361602726,1.0,0.3520920375660883,4.676393918334262,,0.6501889954645648
MNAR_50,MEDIAN_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.8206006520700816,0.5219801843461538,0.3109913927088903,0.2928548991938788,1.0774088123776415,0.256,0.276,0.6072760566227653,0.6977847084983018,0.5178502361602726,1.0,0.3527574071054953,4.683224650068205,,0.6535436694881425
MNAR_50,MICE,fri_c3_1000_25_binclass_binaryClass.csv,0.8457621553540483,0.5067970443076923,0.2680904258277552,0.3420510972991677,0.7907124448555826,0.1725,0.186,0.3987971744597237,0.4616167734822717,0.5178502361602726,1.0,0.2442660443036683,3.573382049622872,,0.7661976860654724
MNAR_50,NUL_MODE,fri_c3_1000_25_binclass_binaryClass.csv,0.8172718785952457,0.5227360353846153,0.3165699933604634,0.2925026839091426,0.9992125615104944,0.256,0.285,0.6068870661814392,0.6982138505307697,0.5178502361602726,1.0,0.3497920365006087,4.65188182712835,,0.6534041112841672
MNAR_50,missForest,fri_c3_1000_25_binclass_binaryClass.csv,0.8194247926603406,0.5222969468247923,0.312964573672136,0.2924107738938992,1.0558340963432238,0.256,0.28,0.6072101340903477,0.6980619529980476,0.5178502361602726,1.0,0.352092037601848,4.676393918687928,,0.6501889954645648
MAR_5,KNN15,fri_c3_1000_25_regression_oz26.csv,0.2131537222758673,0.0390360263171186,0.9545200106692846,0.0217520011437907,0.0352605840735023,0.0195,0.024,0.0391431522707302,0.0443737086359826,0.2759794053322539,0.038,0.0018749228239916,1.02095272064027,0.2630398288626112,
MAR_5,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.214530873126794,0.0404734139704461,0.9539304348887404,0.0221333989890984,0.0341373481313087,0.027,0.032,0.0509182263378958,0.057609930651081,0.2640184468525703,0.05,0.002197332072507,1.0265367291833711,0.2519990637192074,
MAR_5,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.2151388401016982,0.0404989172796275,0.953668948406376,0.0219773432040925,0.0357808074176243,0.027,0.031,0.0510566588591519,0.0582539749979914,0.233525335690404,0.05,0.0021432823653413,1.0265929030843937,0.2514319467918183,
MAR_5,MICE,fri_c3_1000_25_regression_oz26.csv,0.2335449728366822,0.0409627657536039,0.9454021477848954,0.0248441859073161,0.0471510152690886,0.0125,0.019,0.0230860350776818,0.0312556038272043,0.217930048894396,0.034,0.0012215564833378,1.0077957693720363,0.3015236626031384,
MAR_5,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.214371551062341,0.0404444084041,0.9539988369104648,0.022206086309021,0.0340876825016279,0.027,0.031,0.0509409908348862,0.0573944823510858,0.261282405221462,0.052,0.0021866815596929,1.0263598463778127,0.2520523494191816,
MAR_5,missForest,fri_c3_1000_25_regression_oz26.csv,0.2145308731417707,0.0404734269110889,0.953930434882308,0.0221333989991693,0.0341373481357215,0.028,0.032,0.0509182266276924,0.0576099307492331,0.2640184468525703,0.05,0.0021973320836848,1.026536729386381,0.2519990634596138,
MAR_15,KNN15,fri_c3_1000_25_regression_oz26.csv,0.3705960065781836,0.1183420987380498,0.8625211209647989,0.0689551877411509,0.085742042127509,0.054,0.065,0.1116866731760459,0.1245357779690981,0.7374870495994834,0.234,0.0155741419986214,1.1782895313333883,0.2255786319689894,
MAR_15,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.3731708756080236,0.1215881242353199,0.8606041016342075,0.0708908438887966,0.1080241489977216,0.08,0.1,0.1479909533627838,0.1619850038517731,0.7645414088301857,0.298,0.0196744535610542,1.2255289171347117,0.2085836190762378,
MAR_15,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.374367064788707,0.1215382023069727,0.8597090097454461,0.0701486928458397,0.1233725953653101,0.079,0.093,0.148146486687918,0.1615545997329857,0.8132067848084131,0.3,0.0197330299162,1.2263417818917317,0.2111446198738982,
MAR_15,MICE,fri_c3_1000_25_regression_oz26.csv,0.4063595453907933,0.1240912600705782,0.8347066264186945,0.0832000786382275,0.1146081631178296,0.0325,0.04,0.0638101675819552,0.0828790450548473,0.1064071764877788,0.108,0.005708275313921,1.0740975862891662,0.3215353427290536,
MAR_15,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.3728682132326928,0.1214543353496842,0.8608301256210185,0.0700361068123871,0.1072591194670987,0.079,0.099,0.1477623024535654,0.1612924384543948,0.8616855867028163,0.296,0.0195705984501809,1.224657878492896,0.2091883875814848,
MAR_15,missForest,fri_c3_1000_25_regression_oz26.csv,0.3731708755853944,0.1215881358716666,0.8606041016511135,0.0708908441614653,0.1080241487481757,0.0805,0.101,0.1479909530011635,0.1619850027412828,0.7645414088301857,0.298,0.0196744536067515,1.2255289177436166,0.2085836203708465,
MAR_30,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.5352359225825883,0.2466620182595367,0.7132357427854772,0.1363612028089049,0.2979583117043627,0.1555,0.183,0.2970036883535358,0.3146067452582133,7.093102435469825,0.816,0.0791695131386665,1.8577987780788567,0.1631356192028684,
MAR_30,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.5387031368390356,0.2470089828853418,0.7095084386622237,0.1356510733339072,0.3433397164784357,0.1555,0.186,0.2970865908540476,0.3159609787346422,8.08254957712334,0.822,0.081263645528148,1.8801091289740708,0.1636981259697743,
MAR_30,MICE,fri_c3_1000_25_regression_oz26.csv,0.5883430079970972,0.2564948444047335,0.6535060107892336,0.1705279043561409,0.1986637758523859,0.061,0.076,0.1317650842897541,0.1567720406300307,1.028598719860247,0.388,0.0292875232610588,1.3258519138579408,0.3758624322105522,
MAR_30,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.5345692604039163,0.2464201048613637,0.7139496553524233,0.134786845599519,0.2962812875242296,0.1545,0.182,0.2969006571231488,0.3145471688786158,6.748278140886115,0.814,0.0787671656525248,1.8536500963629363,0.1629376612996326,
MAR_30,missForest,fri_c3_1000_25_regression_oz26.csv,0.535235922577189,0.2466620279175768,0.7132357427912628,0.1363612026745674,0.2979583103369728,0.156,0.183,0.2970036881620533,0.3146067460051693,7.093102435469825,0.816,0.0791695130734164,1.857798777445482,0.1631356214332296,
MAR_50,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6937886977793208,0.4128040281806291,0.5181754180257554,0.2159353227333208,0.4894786253373531,0.257,0.309,0.4999609960575523,0.5154605852232892,19.555564195267305,0.996,0.1945574178518352,3.0521996504256137,0.1104299187561129,
MAR_50,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6980337202546585,0.4129528501516425,0.5122611863450683,0.2148689502917441,0.5520273252682079,0.2585,0.295,0.5022879289776532,0.5171910298204904,19.51338838158505,0.992,0.1986565649254228,3.095937366393554,0.1080604379658309,
MAR_50,MICE,fri_c3_1000_25_regression_oz26.csv,0.765534809568244,0.4319121670159751,0.4133698248891098,0.2852935503246326,0.3244342709421943,0.099,0.12,0.2107776892873837,0.2461063963619945,8.028971939482908,0.772,0.0784627818303156,1.8503091581449087,0.3852799873293809,
MAR_50,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.6927316272295286,0.4124116349027594,0.5196425349456184,0.2150790756452177,0.4884932820566076,0.256,0.311,0.4989851789080843,0.5138781191583554,19.55645677148009,0.996,0.1933651811312214,3.03957437232318,0.1106924886379613,
MAR_50,missForest,fri_c3_1000_25_regression_oz26.csv,0.6937886978024462,0.4128040352509349,0.518175417993635,0.2159353228438902,0.4894786215001007,0.2575,0.309,0.499960995863613,0.5154605847565381,19.555564195267305,0.996,0.1945574178422988,3.0521996501549324,0.1104299197661644,
MCAR_5,KNN15,fri_c3_1000_25_regression_oz26.csv,0.2122691962389451,0.0388937223824902,0.9548966849919136,0.0204407305950776,0.0350206607567586,0.021,0.028,0.0390199602984324,0.0504312677695866,0.2101497994112494,0.042,0.0020257743318455,1.0216357781027543,0.2708187449950773,
MCAR_5,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.2156821988262197,0.040537165624275,0.9534346237113622,0.0209712455337704,0.0508090458720179,0.028,0.037,0.0514637804458158,0.0590568554423038,0.1923952609557586,0.048,0.0023116930617847,1.0251542280943895,0.2632316574721784,
MCAR_5,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.2160339944203463,0.0404493052853483,0.953282595828711,0.0208656617226298,0.0569598499660297,0.028,0.035,0.0513906940622401,0.0590574103692958,0.2268367709212506,0.05,0.0025025458878894,1.027244399445127,0.2648409389350292,
MCAR_5,MICE,fri_c3_1000_25_regression_oz26.csv,0.2366463414823406,0.0413954665452356,0.9439424514882244,0.0268850480983698,0.0430667655834425,0.013,0.021,0.0242460686553124,0.0370293415693616,0.2384117399640044,0.038,0.0019910467997304,1.011729230435901,0.2855052685952832,
MCAR_5,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.2154231043723048,0.0404751861637529,0.9535464325133288,0.0209843191370668,0.0506350333861275,0.028,0.037,0.0513412298691686,0.0590593050946418,0.1633925768131319,0.046,0.0022440034560322,1.0247176392341972,0.2633175466827495,
MCAR_5,missForest,fri_c3_1000_25_regression_oz26.csv,0.2156821988107607,0.0405371785397594,0.9534346237180372,0.0209712455188194,0.0508090458410955,0.0285,0.038,0.0514637804368376,0.0590568549522726,0.1923952609557586,0.048,0.0023116929274852,1.0251542269209388,0.263231656147557,
MCAR_15,KNN15,fri_c3_1000_25_regression_oz26.csv,0.3747187676632382,0.1188705994682013,0.8594452903854185,0.0736663343636869,0.1975010134223542,0.055,0.064,0.1107055083250968,0.1388063702852765,0.5519617037333278,0.25,0.0160196567769133,1.1891825434339516,0.2026965441774863,
MCAR_15,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.3824062895163637,0.1240678303179372,0.8536190487184022,0.0700799477397942,0.3484484679898934,0.0785,0.088,0.150092798630928,0.169303430072128,0.6179254724509933,0.296,0.0213333033621233,1.2460323451483133,0.1661302161978903,
MCAR_15,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.3842726242674093,0.1238968481329461,0.8521867369062298,0.0688000561310847,0.3895834954054341,0.079,0.087,0.1500235113848591,0.1699816817068873,0.4958001768261764,0.302,0.0218823352664275,1.2529785761728995,0.1656301970711983,
MCAR_15,MICE,fri_c3_1000_25_regression_oz26.csv,0.408064901059773,0.123928841855552,0.8333163527977115,0.0821403707645337,0.1247042187340662,0.033,0.049,0.0664552646595676,0.0987141450256435,0.5535290293370614,0.134,0.0074818501061888,1.094629175210983,0.2909175109265969,
MCAR_15,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.3820343084006531,0.1239960808495053,0.8539036908271521,0.0699558838366254,0.347225662588511,0.0785,0.087,0.150017015242041,0.1689430862451801,0.5842015644972267,0.294,0.0211832414085129,1.2446301936095885,0.1665593883520333,
MCAR_15,missForest,fri_c3_1000_25_regression_oz26.csv,0.3824062895240796,0.124067841913062,0.853619048712495,0.0700799478591224,0.3484484675063874,0.0795,0.088,0.1500927983665153,0.1693034302043018,0.6179254724509933,0.296,0.0213333035594249,1.2460323471824435,0.1661302173550012,
MCAR_30,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.5412032360454133,0.2488682389652868,0.7068058630195031,0.1362185186528829,0.4946176731412648,0.1565,0.18,0.297658846778728,0.3113788534598427,7.764084864138408,0.788,0.0864315460878842,1.9330085963344503,0.1412134820306214,
MCAR_30,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.5442071611664925,0.2487793801207169,0.7035421077037916,0.1339084424725452,0.553442478657713,0.157,0.171,0.2991217032829061,0.3143140430582331,8.140014692370345,0.796,0.0883467334829592,1.9529851271936376,0.1413419494038783,
MCAR_30,MICE,fri_c3_1000_25_regression_oz26.csv,0.5749571259382323,0.2485558290175643,0.6690933965742483,0.1632504026489418,0.2013423919763785,0.066,0.08,0.132491700858671,0.1590284253681151,0.986470442387262,0.438,0.0346107423529598,1.3850246421856505,0.3468322272787077,
MCAR_30,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.5403866572405343,0.2486539341643676,0.7076899504898166,0.1351987047490067,0.490766868721481,0.1555,0.181,0.297637708938863,0.310979051107242,8.498219843808023,0.786,0.0856022520072829,1.9246128855992373,0.1411069044103327,
MCAR_30,missForest,fri_c3_1000_25_regression_oz26.csv,0.5412032360461703,0.2488682486603358,0.7068058630186829,0.1362185186262604,0.4946176737885217,0.157,0.181,0.2976588462378969,0.3113788533968209,7.764084864138408,0.788,0.0864315462218819,1.933008597843881,0.1412134829572124,
MCAR_50,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6941484508007901,0.4124375464972585,0.5176756036283123,0.2195259528396244,0.7047166062814123,0.2585,0.309,0.4989166338696573,0.5133178114152479,19.483685851415306,0.992,0.1977750568821328,3.0926320696868705,0.1403515215703586,
MCAR_50,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6983383434076118,0.4123740889517903,0.511835393291086,0.2182199827273836,0.7807542796071179,0.2615,0.282,0.5005357800298831,0.5154230819829622,19.5256035149333,0.992,0.2004873855851901,3.121909741062144,0.1377964024189596,
MCAR_50,MICE,fri_c3_1000_25_regression_oz26.csv,0.7553171994667063,0.4254445020076893,0.4289248527747493,0.2758270557720163,0.3302330653438377,0.1045,0.126,0.2176814111954284,0.2687904704164239,6.475911791724288,0.76,0.0859622931646096,1.9227361244734504,0.5453041057197534,
MCAR_50,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.693105582161671,0.4121102639671719,0.5191237755263578,0.2183994956070546,0.7005576564966289,0.2565,0.312,0.4965019605420062,0.5131841472452333,19.48327550308821,0.992,0.1963074593719782,3.077699629554994,0.1405420523474889,
MCAR_50,missForest,fri_c3_1000_25_regression_oz26.csv,0.6941484508120306,0.4124375533605562,0.5176756036126917,0.2195259524116975,0.7047166080153244,0.259,0.309,0.4989166341431389,0.5133178112430821,19.483685851415306,0.992,0.1977750567416652,3.092632068308822,0.1403515197697909,
MNAR_5,KNN15,fri_c3_1000_25_regression_oz26.csv,0.2590193451245722,0.0509453821721732,0.9328418206403852,0.032784261697036,0.0898369127497497,0.025,0.029,0.0523171947939864,0.0598934469146172,0.2021272107693515,0.078,0.003603379552002,1.0462079360617882,0.2662145080160105,
MNAR_5,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.2708576069055931,0.0549395875072438,0.9265627194664044,0.0331925119508077,0.1923955145900548,0.0265,0.031,0.0638371465241301,0.0801198958321117,0.1063215913511771,0.082,0.0050043843403421,1.0641107686163878,0.248623870264466,
MNAR_5,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.2727749284495645,0.0549633583843923,0.9255193577321404,0.0330765462245531,0.2156130117997654,0.026,0.031,0.0641291710602487,0.0813814690235305,0.2071476297240082,0.09,0.005234682457156,1.066850018841156,0.2477616844848018,
MNAR_5,MICE,fri_c3_1000_25_regression_oz26.csv,0.2678898127156506,0.0490029442005462,0.9281632114209076,0.0356657636017625,0.0591425853125183,0.0195,0.026,0.0396277801434309,0.0493199162701533,0.2157357146923523,0.046,0.0021842646371992,1.022464675726831,0.285019194177925,
MNAR_5,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.2705075347846585,0.0549007144038461,0.9267524260163948,0.0331482408340017,0.1908860937432591,0.0265,0.031,0.0637864361397534,0.0799535729247051,0.242145900224837,0.084,0.0049478533004403,1.063555150862686,0.248709465369276,
MNAR_5,missForest,fri_c3_1000_25_regression_oz26.csv,0.2708576069128173,0.0549396002794704,0.9265627194624868,0.0331925119774565,0.1923955133759908,0.0275,0.032,0.0638371467873845,0.0801198961186015,0.1063215913511771,0.082,0.0050043844130454,1.0641107693649152,0.248623869800773,
MNAR_15,KNN15,fri_c3_1000_25_regression_oz26.csv,0.4531843167192838,0.1554730059249578,0.7944183933766481,0.104426883428682,0.2658920875098132,0.069,0.081,0.1560872854814012,0.1704919321293319,1.5842489708838086,0.54,0.0423597543565922,1.468708092410476,0.230868020168405,
MNAR_15,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.4688927587162892,0.1650845341186994,0.7799195002204448,0.1041162788853711,0.5155631603443989,0.0765,0.085,0.1892794583200389,0.2353468125628974,1.812920398010819,0.584,0.0514808181548496,1.5641333233159955,0.2059195154864828,
MNAR_15,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.4714900114426926,0.1650264043487172,0.7774746436490687,0.1033454395359508,0.5698473268461417,0.076,0.085,0.1892297713689908,0.2346619113161386,2.531147395702756,0.588,0.0524518667921144,1.57466497672742,0.2040964997671309,
MNAR_15,MICE,fri_c3_1000_25_regression_oz26.csv,0.4677758437398435,0.1481100462654474,0.7809667266374025,0.113989500990561,0.1364398427854465,0.0515,0.062,0.1130626058911703,0.1299164206910109,0.5905131588014623,0.318,0.0231687540641301,1.2598901542729786,0.3045437524193143,
MNAR_15,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.4680339717570873,0.1649885976618461,0.7807249261045648,0.1043923229169862,0.5003015605163139,0.0765,0.085,0.1887120877692639,0.2352720086567132,2.525323838315579,0.58,0.0510096711337906,1.5589209065271843,0.2062599726074502,
MNAR_15,missForest,fri_c3_1000_25_regression_oz26.csv,0.4688927587405481,0.1650845453950881,0.7799195001976723,0.1041162791108137,0.5155631550196318,0.0775,0.086,0.1892794580027967,0.235346814381403,1.812920398010819,0.584,0.0514808183090591,1.5641333252577712,0.2059195166836016,
MNAR_30,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6531057823436747,0.3244638322277767,0.5730258627317651,0.1963031769300723,0.9456881010784208,0.1555,0.178,0.3744123237488528,0.4268936360361968,18.05089837785333,0.97,0.1632328725902884,2.727110805575683,0.1733498694840974,
MNAR_30,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.6554611694913758,0.3242007197163999,0.569940595683011,0.1950242933815405,1.0039803407534449,0.1555,0.173,0.3748564545230672,0.4223623491856593,18.503597652099025,0.972,0.1646265697557972,2.741702834756,0.1722633890679338,
MNAR_30,MICE,fri_c3_1000_25_regression_oz26.csv,0.6643223406293801,0.3035998631402904,0.5582340615951373,0.2223755151911829,0.420409794485413,0.102,0.128,0.2289328514380278,0.261587274943029,11.517847121630746,0.844,0.0975385339671672,2.0492237337571444,0.2826179000283652,
MNAR_30,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.6516114759563034,0.3243959159341154,0.5749774616644042,0.1965470290013288,0.9123461115995212,0.1555,0.179,0.3739429466388201,0.4298469685410565,18.089931373427884,0.97,0.1617664341371106,2.712125671860981,0.1738469242844622,
MNAR_30,missForest,fri_c3_1000_25_regression_oz26.csv,0.6531057823481823,0.3244638411983728,0.5730258627258714,0.1963031774198526,0.945688096633964,0.1565,0.178,0.3744123235203521,0.4268936382058395,18.05089837785333,0.97,0.1632328726839167,2.7271108066030103,0.1733498709932124,
MNAR_50,MEAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.819424766429336,0.5222969312128815,0.3278709227698129,0.292410751163128,1.0558340996071882,0.256,0.28,0.6072101123996994,0.6980619362368905,0.5386522171428599,1.0,0.3404493650164253,4.555978323333144,0.1602584264823728,
MNAR_50,MEDIAN_MODE,fri_c3_1000_25_regression_oz26.csv,0.8206006191676517,0.5219801700248846,0.3259405640696461,0.2928548846393801,1.0774087029159705,0.256,0.276,0.6072760366719439,0.6977846925341245,0.5386522171428599,1.0,0.3411483612460198,4.563387183301755,0.1604016093559295,
MNAR_50,MICE,fri_c3_1000_25_regression_oz26.csv,0.8378575398185666,0.5015953961739821,0.2972920346743288,0.3367458835795664,0.7809068055706629,0.174,0.192,0.3991161306461048,0.4415355494918126,0.5386522171428599,1.0,0.2396728412239408,3.52350752323737,0.4038184305512956,
MNAR_50,NUL_MODE,fri_c3_1000_25_regression_oz26.csv,0.8172718524466089,0.5227360198488462,0.3313981170019592,0.2925026757816596,0.9992125656761864,0.256,0.285,0.6068870496243379,0.698213830845189,0.5386522171428599,1.0,0.338090631128794,4.530717773448014,0.1615235884001785,
MNAR_50,missForest,fri_c3_1000_25_regression_oz26.csv,0.8194247665133422,0.522296937089742,0.3278709226320018,0.292410750758147,1.055834101487361,0.257,0.28,0.6072101124753704,0.6980619366363182,0.5386522171428599,1.0,0.3404493652641251,4.555978325974999,0.1602584281174514,
MAR_5,KNN15,fri_c3_1000_50_binclass_binaryClass.csv,0.2238085811105276,0.0422207004786788,0.9493044741061276,0.02466650984396,0.0373542103778943,0.02,0.029,0.039970981315126,0.0508435070680963,0.2307475662248942,0.058,0.0028164408644274,1.0230289180636307,,0.6589206735521778
MAR_5,MEAN_MODE,fri_c3_1000_50_binclass_binaryClass.csv,0.2225067462575746,0.0427116225551702,0.9498925235732596,0.0246277624911802,0.0347460919016734,0.027,0.036,0.0524245916199972,0.059628301973966,0.3808052465564982,0.07,0.0029436920231768,1.0260837311614828,,0.655179454658061
MAR_5,MEDIAN_MODE,fri_c3_1000_50_binclass_binaryClass.csv,0.2227986505704837,0.0426423856274509,0.9497609663691776,0.0245223448447316,0.0392058388083967,0.027,0.034,0.0524979963514704,0.0593823686679345,0.2574361129134395,0.076,0.0029103748222907,1.0266740161676584,,0.6499536901484768
