type_propusk,name_dataset,metric_impute,metric_model,kl_divergence
MNAR_30,2dplanes_regression_y.csv,KL_divergence_max,R2,1.6087824673469908
MNAR_30,2dplanes_regression_y.csv,KS_statistic_median,R2,1.6123739498584357
MNAR_30,2dplanes_regression_y.csv,KS_statistic_max,R2,1.6125085149697602
MNAR_30,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.6171796094007949
MNAR_30,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.6343060147244934
MNAR_30,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,3.7723901624887817
MNAR_30,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.6140729573738457
MNAR_30,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.6136424594706933
MNAR_30,2dplanes_regression_y.csv,mean_ratio,R2,3.3596248834705995
MNAR_50,2dplanes_regression_y.csv,RMSE,R2,1.6069606660753935
MNAR_50,2dplanes_regression_y.csv,MAE,R2,1.6117362764303218
MNAR_50,2dplanes_regression_y.csv,R2,R2,1.6111148674753761
MNAR_50,2dplanes_regression_y.csv,KL_divergence_median,R2,1.6058153775385309
MNAR_50,2dplanes_regression_y.csv,KL_divergence_max,R2,1.6076984390507263
MNAR_50,2dplanes_regression_y.csv,KS_statistic_median,R2,1.614932206564974
MNAR_50,2dplanes_regression_y.csv,KS_statistic_max,R2,1.6148733318125323
MNAR_50,2dplanes_regression_y.csv,Wasserstein_2_median,R2,1.6186862075855708
MNAR_50,2dplanes_regression_y.csv,Wasserstein_2_max,R2,1.647366862501696
MNAR_50,2dplanes_regression_y.csv,kl_w_vs_w_hat,R2,4.504916346503174
MNAR_50,2dplanes_regression_y.csv,ks_w_vs_w_hat,R2,1.6135449514026583
MNAR_50,2dplanes_regression_y.csv,wasserstein_2_w_vs_w_hat,R2,1.619788630790371
MNAR_50,2dplanes_regression_y.csv,mean_ratio,R2,4.203203600316947
MAR_5,Ailerons_regression_goal.csv,RMSE,R2,3.2014570640283213
MAR_5,Ailerons_regression_goal.csv,MAE,R2,1.7985624663482749
MAR_5,Ailerons_regression_goal.csv,R2,R2,1.7911973631193372
MAR_5,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917594941071966
MAR_5,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7916292643308735
MAR_5,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7922082956184995
MAR_5,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.861168381502619
MAR_5,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.791767475042895
MAR_5,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,4.058024716871184
MAR_5,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,2.213858207555601
MAR_5,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.8238709049856587
MAR_5,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.792012365815041
MAR_5,Ailerons_regression_goal.csv,mean_ratio,R2,1.8236826714416883
MAR_15,Ailerons_regression_goal.csv,RMSE,R2,3.779452566568304
MAR_15,Ailerons_regression_goal.csv,MAE,R2,1.819859231400144
MAR_15,Ailerons_regression_goal.csv,R2,R2,1.7918814038298265
MAR_15,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.7917595391960615
MAR_15,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.7916576380231808
MAR_15,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.7928995561913894
MAR_15,Ailerons_regression_goal.csv,KS_statistic_max,R2,1.849733311573432
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_median,R2,1.7917692116609114
MAR_15,Ailerons_regression_goal.csv,Wasserstein_2_max,R2,8.89317884613473
MAR_15,Ailerons_regression_goal.csv,kl_w_vs_w_hat,R2,4.756694646017776
MAR_15,Ailerons_regression_goal.csv,ks_w_vs_w_hat,R2,1.832481338868983
MAR_15,Ailerons_regression_goal.csv,wasserstein_2_w_vs_w_hat,R2,1.7927074610617313
MAR_15,Ailerons_regression_goal.csv,mean_ratio,R2,2.157870743134479
MAR_30,Ailerons_regression_goal.csv,RMSE,R2,2.9835112498759684
MAR_30,Ailerons_regression_goal.csv,MAE,R2,1.6677017250071464
MAR_30,Ailerons_regression_goal.csv,R2,R2,1.6091221457746914
MAR_30,Ailerons_regression_goal.csv,KL_divergence_median,R2,1.6094380532720272
MAR_30,Ailerons_regression_goal.csv,KL_divergence_max,R2,1.609335923679955
MAR_30,Ailerons_regression_goal.csv,KS_statistic_median,R2,1.6142370007673448
